textbox22,Textbox9
generated on 05/05/2020 01:55:45 UTC,Data from: All sites

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Algeria,African Region of WHO,Northern Africa,2017,23,2017-06-05,2017-06-11,0,0,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2017,24,2017-06-12,2017-06-18,1,1,,,,,,0,,,0,0,0,1,No Activity
Algeria,African Region of WHO,Northern Africa,2017,25,2017-06-19,2017-06-25,0,0,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2017,26,2017-06-26,2017-07-02,0,0,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2017,27,2017-07-03,2017-07-09,0,0,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2017,28,2017-07-10,2017-07-16,0,0,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2017,29,2017-07-17,2017-07-23,0,0,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2017,30,2017-07-24,2017-07-30,0,0,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2017,31,2017-07-31,2017-08-06,0,0,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2017,32,2017-08-07,2017-08-13,0,0,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2017,33,2017-08-14,2017-08-20,0,0,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2017,34,2017-08-21,2017-08-27,0,0,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2017,35,2017-08-28,2017-09-03,0,0,,,,,,0,,,0,0,0,1,No Activity
Algeria,African Region of WHO,Northern Africa,2017,36,2017-09-04,2017-09-10,0,0,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2017,37,2017-09-11,2017-09-17,0,0,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2017,38,2017-09-18,2017-09-24,0,0,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2017,39,2017-09-25,2017-10-01,0,0,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2017,40,2017-10-02,2017-10-08,0,0,,,,,,0,,,0,0,0,,Sporadic
Algeria,African Region of WHO,Northern Africa,2017,41,2017-10-09,2017-10-15,1,1,,,,,,0,,,0,0,0,1,Sporadic
Algeria,African Region of WHO,Northern Africa,2017,42,2017-10-16,2017-10-22,2,2,,,,,,0,,,0,0,0,2,Sporadic
Algeria,African Region of WHO,Northern Africa,2017,43,2017-10-23,2017-10-29,15,15,,,,,,0,,,0,0,0,15,Sporadic
Algeria,African Region of WHO,Northern Africa,2017,44,2017-10-30,2017-11-05,13,13,,,,,,0,,,0,0,0,13,Sporadic
Algeria,African Region of WHO,Northern Africa,2017,45,2017-11-06,2017-11-12,21,21,,1,0,,0,1,,,0,0,1,12,Sporadic
Algeria,African Region of WHO,Northern Africa,2017,46,2017-11-13,2017-11-19,28,28,,1,0,,0,1,,,0,0,1,27,Sporadic
Algeria,African Region of WHO,Northern Africa,2017,47,2017-11-20,2017-11-26,25,25,,2,0,,0,2,,,0,0,2,23,Sporadic
Algeria,African Region of WHO,Northern Africa,2017,48,2017-11-27,2017-12-03,26,26,,2,0,,0,2,,,0,0,2,24,Sporadic
Algeria,African Region of WHO,Northern Africa,2017,49,2017-12-04,2017-12-10,28,28,,7,0,,0,7,,,0,0,7,21,Sporadic
Algeria,African Region of WHO,Northern Africa,2017,50,2017-12-11,2017-12-17,23,23,,4,,,,4,,,1,1,5,18,Sporadic
Algeria,African Region of WHO,Northern Africa,2017,51,2017-12-18,2017-12-24,11,11,,5,0,,0,5,,,1,1,6,5,Local Outbreak
Algeria,African Region of WHO,Northern Africa,2017,52,2017-12-25,2017-12-31,43,43,,23,0,0,0,23,,,0,0,23,20,Regional Outbreak
Algeria,African Region of WHO,Northern Africa,2018,1,2018-01-01,2018-01-07,45,45,,25,1,,0,26,2,,,2,28,20,Regional Outbreak
Algeria,African Region of WHO,Northern Africa,2018,2,2018-01-08,2018-01-14,109,109,,36,2,,0,38,,,0,0,38,71,Widespread Outbreak
Algeria,African Region of WHO,Northern Africa,2018,3,2018-01-15,2018-01-21,99,99,,23,1,,0,24,2,,,2,26,73,Widespread Outbreak
Algeria,African Region of WHO,Northern Africa,2018,4,2018-01-22,2018-01-28,78,78,,29,1,0,0,30,5,,,5,35,43,Widespread Outbreak
Algeria,African Region of WHO,Northern Africa,2018,5,2018-01-29,2018-02-04,77,77,,36,2,0,0,38,9,,,9,47,30,Widespread Outbreak
Algeria,African Region of WHO,Northern Africa,2018,6,2018-02-05,2018-02-11,69,69,,21,3,0,0,24,,,12,12,36,45,Widespread Outbreak
Algeria,African Region of WHO,Northern Africa,2018,7,2018-02-12,2018-02-18,62,62,,15,3,,,18,9,,,9,27,35,Widespread Outbreak
Algeria,African Region of WHO,Northern Africa,2018,8,2018-02-19,2018-02-25,46,46,,3,3,0,0,6,11,0,0,11,17,29,Widespread Outbreak
Algeria,African Region of WHO,Northern Africa,2018,9,2018-02-26,2018-03-04,42,42,,10,1,0,0,11,8,0,0,8,19,23,Widespread Outbreak
Algeria,African Region of WHO,Northern Africa,2018,10,2018-03-05,2018-03-11,34,34,,1,3,0,0,4,6,0,0,6,10,24,Regional Outbreak
Algeria,African Region of WHO,Northern Africa,2018,11,2018-03-12,2018-03-18,22,22,,4,2,0,0,6,6,0,0,6,12,10,Regional Outbreak
Algeria,African Region of WHO,Northern Africa,2018,12,2018-03-19,2018-03-25,12,12,,4,4,0,0,8,2,0,0,2,10,2,Regional Outbreak
Algeria,African Region of WHO,Northern Africa,2018,13,2018-03-26,2018-04-01,16,16,,0,1,0,0,1,1,0,0,1,2,14,Local Outbreak
Algeria,African Region of WHO,Northern Africa,2018,14,2018-04-02,2018-04-08,6,6,,,,,,0,2,,,2,2,4,Local Outbreak
Algeria,African Region of WHO,Northern Africa,2018,15,2018-04-09,2018-04-15,0,0,,0,0,0,0,0,0,0,0,0,0,,Sporadic
Algeria,African Region of WHO,Northern Africa,2018,16,2018-04-16,2018-04-22,2,2,,0,0,0,0,0,0,0,0,0,0,2,Sporadic
Algeria,African Region of WHO,Northern Africa,2018,17,2018-04-23,2018-04-29,3,3,,1,0,0,0,1,0,0,0,0,1,2,Sporadic
Algeria,African Region of WHO,Northern Africa,2018,18,2018-04-30,2018-05-06,0,0,,,,,,0,,,0,0,0,,Sporadic
Algeria,African Region of WHO,Northern Africa,2018,19,2018-05-07,2018-05-13,1,1,,0,0,0,0,0,0,0,0,0,0,1,Sporadic
Algeria,African Region of WHO,Northern Africa,2018,20,2018-05-14,2018-05-20,0,0,,,,,,0,,,0,0,0,,Sporadic
Algeria,African Region of WHO,Northern Africa,2018,21,2018-05-21,2018-05-27,0,0,,,,,,0,,,0,0,0,,Sporadic
Algeria,African Region of WHO,Northern Africa,2018,22,2018-05-28,2018-06-03,1,1,,,,,,0,,,0,0,0,1,Sporadic
Algeria,African Region of WHO,Northern Africa,2018,23,2018-06-04,2018-06-10,0,0,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2018,24,2018-06-11,2018-06-17,0,0,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2018,25,2018-06-18,2018-06-24,0,0,,,,,,0,,,0,0,0,,Sporadic
Algeria,African Region of WHO,Northern Africa,2018,26,2018-06-25,2018-07-01,0,0,,,,,,0,,,0,0,0,,Sporadic
Algeria,African Region of WHO,Northern Africa,2018,27,2018-07-02,2018-07-08,0,0,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2018,28,2018-07-09,2018-07-15,1,1,,,,,,0,,,0,0,0,1,No Activity
Algeria,African Region of WHO,Northern Africa,2018,29,2018-07-16,2018-07-22,0,0,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2018,30,2018-07-23,2018-07-29,0,0,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2018,31,2018-07-30,2018-08-05,0,0,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2018,32,2018-08-06,2018-08-12,0,0,,,,,,0,,,0,0,0,1,No Activity
Algeria,African Region of WHO,Northern Africa,2018,33,2018-08-13,2018-08-19,2,2,,,,,,0,,,0,0,0,2,No Activity
Algeria,African Region of WHO,Northern Africa,2018,34,2018-08-20,2018-08-26,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2018,35,2018-08-27,2018-09-02,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2018,36,2018-09-03,2018-09-09,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2018,37,2018-09-10,2018-09-16,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2018,38,2018-09-17,2018-09-23,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2018,39,2018-09-24,2018-09-30,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2018,40,2018-10-01,2018-10-07,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2018,41,2018-10-08,2018-10-14,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2018,42,2018-10-15,2018-10-21,2,2,,,,,,0,,,0,0,0,2,No Activity
Algeria,African Region of WHO,Northern Africa,2018,43,2018-10-22,2018-10-28,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2018,44,2018-10-29,2018-11-04,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2018,45,2018-11-05,2018-11-11,2,2,,,,,,0,,,0,0,0,2,No Activity
Algeria,African Region of WHO,Northern Africa,2018,46,2018-11-12,2018-11-18,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2018,47,2018-11-19,2018-11-25,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2018,48,2018-11-26,2018-12-02,2,2,,,,,,0,,,0,0,0,2,No Activity
Algeria,African Region of WHO,Northern Africa,2018,49,2018-12-03,2018-12-09,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2018,50,2018-12-10,2018-12-16,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2018,51,2018-12-17,2018-12-23,1,1,,,,,,0,,,0,0,0,1,Sporadic
Algeria,African Region of WHO,Northern Africa,2018,52,2018-12-24,2018-12-30,2,2,,,,,,0,,,0,0,0,2,Sporadic
Algeria,African Region of WHO,Northern Africa,2019,1,2018-12-31,2019-01-06,1,1,,0,1,0,0,1,,,0,0,1,,Local Outbreak
Algeria,African Region of WHO,Northern Africa,2019,2,2019-01-07,2019-01-13,6,6,,0,2,0,0,2,,,0,0,2,4,Local Outbreak
Algeria,African Region of WHO,Northern Africa,2019,3,2019-01-14,2019-01-20,4,4,,0,1,0,0,1,,,0,0,1,3,Local Outbreak
Algeria,African Region of WHO,Northern Africa,2019,4,2019-01-21,2019-01-27,5,5,,0,1,0,0,1,,,0,0,1,4,Local Outbreak
Algeria,African Region of WHO,Northern Africa,2019,5,2019-01-28,2019-02-03,7,7,,1,3,0,0,4,,,0,0,4,3,Regional Outbreak
Algeria,African Region of WHO,Northern Africa,2019,6,2019-02-04,2019-02-10,4,4,,0,1,0,0,1,,,0,0,1,3,Regional Outbreak
Algeria,African Region of WHO,Northern Africa,2019,7,2019-02-11,2019-02-17,6,6,,0,3,0,0,3,,,0,0,3,3,Regional Outbreak
Algeria,African Region of WHO,Northern Africa,2019,8,2019-02-18,2019-02-24,9,9,,1,4,0,0,5,,,0,0,5,4,Regional Outbreak
Algeria,African Region of WHO,Northern Africa,2019,9,2019-02-25,2019-03-03,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,10,2019-03-04,2019-03-10,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,11,2019-03-11,2019-03-17,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,12,2019-03-18,2019-03-24,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,13,2019-03-25,2019-03-31,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,14,2019-04-01,2019-04-07,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,15,2019-04-08,2019-04-14,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,16,2019-04-15,2019-04-21,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,17,2019-04-22,2019-04-28,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,18,2019-04-29,2019-05-05,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,19,2019-05-06,2019-05-12,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,20,2019-05-13,2019-05-19,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,21,2019-05-20,2019-05-26,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,22,2019-05-27,2019-06-02,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,23,2019-06-03,2019-06-09,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,24,2019-06-10,2019-06-16,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,25,2019-06-17,2019-06-23,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,26,2019-06-24,2019-06-30,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,27,2019-07-01,2019-07-07,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,28,2019-07-08,2019-07-14,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,29,2019-07-15,2019-07-21,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,30,2019-07-22,2019-07-28,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,31,2019-07-29,2019-08-04,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,32,2019-08-05,2019-08-11,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,33,2019-08-12,2019-08-18,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,34,2019-08-19,2019-08-25,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,35,2019-08-26,2019-09-01,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,36,2019-09-02,2019-09-08,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,37,2019-09-09,2019-09-15,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,38,2019-09-16,2019-09-22,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,39,2019-09-23,2019-09-29,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,40,2019-09-30,2019-10-06,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,41,2019-10-07,2019-10-13,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,42,2019-10-14,2019-10-20,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,43,2019-10-21,2019-10-27,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2019,44,2019-10-28,2019-11-03,1,1,,,,,,0,,,0,0,0,1,No Activity
Algeria,African Region of WHO,Northern Africa,2019,45,2019-11-04,2019-11-10,3,3,,,,,,0,,,0,0,0,3,No Activity
Algeria,African Region of WHO,Northern Africa,2019,46,2019-11-11,2019-11-17,0,0,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2019,47,2019-11-18,2019-11-24,1,1,,,,,,0,,,0,0,0,,No Activity
Algeria,African Region of WHO,Northern Africa,2019,48,2019-11-25,2019-12-01,9,9,,1,1,0,0,2,0,1,0,1,3,6,Sporadic
Algeria,African Region of WHO,Northern Africa,2019,49,2019-12-02,2019-12-08,7,7,,,,,,0,,,0,0,0,,Sporadic
Algeria,African Region of WHO,Northern Africa,2019,50,2019-12-09,2019-12-15,15,15,,1,1,0,0,2,0,1,0,1,3,12,Local Outbreak
Algeria,African Region of WHO,Northern Africa,2019,51,2019-12-16,2019-12-22,18,18,,1,0,0,0,1,0,3,0,3,4,14,Local Outbreak
Algeria,African Region of WHO,Northern Africa,2019,52,2019-12-23,2019-12-29,21,21,,3,0,0,0,3,0,2,0,2,5,13,Local Outbreak
Algeria,African Region of WHO,Northern Africa,2020,1,2019-12-30,2020-01-05,14,14,,1,0,0,0,1,0,3,0,3,4,10,Local Outbreak
Algeria,African Region of WHO,Northern Africa,2020,2,2020-01-06,2020-01-12,27,27,,7,0,0,0,7,0,7,0,7,14,12,Regional Outbreak
Algeria,African Region of WHO,Northern Africa,2020,3,2020-01-13,2020-01-19,13,13,,3,0,0,0,3,0,3,0,3,6,5,Regional Outbreak
Algeria,African Region of WHO,Northern Africa,2020,4,2020-01-20,2020-01-26,36,36,,7,2,0,0,9,0,6,0,6,15,20,Widespread Outbreak
Algeria,African Region of WHO,Northern Africa,2020,5,2020-01-27,2020-02-02,59,49,,17,1,0,0,18,0,2,0,2,20,10,Widespread Outbreak
Algeria,African Region of WHO,Northern Africa,2020,6,2020-02-03,2020-02-09,55,55,,26,3,0,0,29,0,0,9,9,38,17,Widespread Outbreak
Algeria,African Region of WHO,Northern Africa,2020,7,2020-02-10,2020-02-16,72,72,,26,2,0,0,28,0,0,9,9,37,35,Widespread Outbreak
Algeria,African Region of WHO,Northern Africa,2020,8,2020-02-17,2020-02-23,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2020,9,2020-02-24,2020-03-01,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2020,10,2020-03-02,2020-03-08,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2020,11,2020-03-09,2020-03-15,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2020,12,2020-03-16,2020-03-22,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2020,13,2020-03-23,2020-03-29,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2020,14,2020-03-30,2020-04-05,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2020,15,2020-04-06,2020-04-12,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2020,16,2020-04-13,2020-04-19,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2020,17,2020-04-20,2020-04-26,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2020,18,2020-04-27,2020-05-03,,,,,,,,,,,,,,,No Report
Algeria,African Region of WHO,Northern Africa,2020,19,2020-05-04,2020-05-10,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,1,2008-12-29,2009-01-04,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,2,2009-01-05,2009-01-11,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,3,2009-01-12,2009-01-18,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,4,2009-01-19,2009-01-25,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,5,2009-01-26,2009-02-01,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,6,2009-02-02,2009-02-08,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,7,2009-02-09,2009-02-15,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,8,2009-02-16,2009-02-22,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,9,2009-02-23,2009-03-01,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,10,2009-03-02,2009-03-08,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,11,2009-03-09,2009-03-15,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,12,2009-03-16,2009-03-22,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,13,2009-03-23,2009-03-29,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,14,2009-03-30,2009-04-05,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,15,2009-04-06,2009-04-12,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,16,2009-04-13,2009-04-19,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,17,2009-04-20,2009-04-26,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,18,2009-04-27,2009-05-03,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,19,2009-05-04,2009-05-10,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,20,2009-05-11,2009-05-17,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,21,2009-05-18,2009-05-24,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,22,2009-05-25,2009-05-31,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,23,2009-06-01,2009-06-07,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,24,2009-06-08,2009-06-14,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,25,2009-06-15,2009-06-21,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,26,2009-06-22,2009-06-28,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,27,2009-06-29,2009-07-05,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,28,2009-07-06,2009-07-12,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,29,2009-07-13,2009-07-19,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,30,2009-07-20,2009-07-26,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,31,2009-07-27,2009-08-02,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,32,2009-08-03,2009-08-09,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,33,2009-08-10,2009-08-16,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,34,2009-08-17,2009-08-23,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,35,2009-08-24,2009-08-30,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,36,2009-08-31,2009-09-06,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,37,2009-09-07,2009-09-13,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,38,2009-09-14,2009-09-20,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,39,2009-09-21,2009-09-27,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,40,2009-09-28,2009-10-04,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,41,2009-10-05,2009-10-11,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,42,2009-10-12,2009-10-18,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,43,2009-10-19,2009-10-25,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,44,2009-10-26,2009-11-01,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,45,2009-11-02,2009-11-08,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,46,2009-11-09,2009-11-15,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,47,2009-11-16,2009-11-22,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,48,2009-11-23,2009-11-29,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,49,2009-11-30,2009-12-06,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,50,2009-12-07,2009-12-13,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,51,2009-12-14,2009-12-20,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,52,2009-12-21,2009-12-27,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2009,53,2009-12-28,2010-01-03,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2010,1,2010-01-04,2010-01-10,4,4,0,0,0,0,0,0,0,0,0,0,0,,No Report
Angola,African Region of WHO,Middle Africa,2010,2,2010-01-11,2010-01-17,19,19,0,0,0,0,0,0,0,0,0,0,0,,No Report
Angola,African Region of WHO,Middle Africa,2010,3,2010-01-18,2010-01-24,9,9,0,0,0,0,0,0,0,0,0,0,0,,No Report
Angola,African Region of WHO,Middle Africa,2010,4,2010-01-25,2010-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Angola,African Region of WHO,Middle Africa,2010,5,2010-02-01,2010-02-07,26,26,0,0,0,0,0,0,0,0,0,0,0,,No Report
Angola,African Region of WHO,Middle Africa,2010,6,2010-02-08,2010-02-14,13,13,0,0,0,0,0,0,0,0,0,0,0,,No Report
Angola,African Region of WHO,Middle Africa,2010,7,2010-02-15,2010-02-21,25,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Angola,African Region of WHO,Middle Africa,2010,8,2010-02-22,2010-02-28,14,29,0,0,0,0,0,0,0,0,4,4,4,,No Report
Angola,African Region of WHO,Middle Africa,2010,9,2010-03-01,2010-03-07,30,30,0,0,0,0,0,0,0,0,6,6,6,,No Report
Angola,African Region of WHO,Middle Africa,2010,10,2010-03-08,2010-03-14,10,12,0,0,0,0,0,0,0,0,0,0,0,,No Report
Angola,African Region of WHO,Middle Africa,2010,11,2010-03-15,2010-03-21,22,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Angola,African Region of WHO,Middle Africa,2010,12,2010-03-22,2010-03-28,,,,,,,,,,,,,,,No Report
Angola,African Region of WHO,Middle Africa,2010,13,2010-03-29,2010-04-04,22,22,0,0,0,0,7,7,0,0,5,5,12,,No Report
Angola,African Region of WHO,Middle Africa,2010,14,2010-04-05,2010-04-11,8,8,0,0,2,0,5,7,0,0,0,0,7,,No Report
Angola,African Region of WHO,Middle Africa,2010,15,2010-04-12,2010-04-18,10,10,0,2,0,0,0,2,0,0,0,0,2,,No Report
