textbox22,Textbox9
generated on 05/05/2020 20:41:09 UTC,Data from: All sites

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Georgia,European Region of WHO,Western Asia,2010,47,2010-11-22,2010-11-28,,30,0,0,0,,0,0,0,0,1,1,1,,Sporadic
Georgia,European Region of WHO,Western Asia,2010,48,2010-11-29,2010-12-05,,39,0,0,0,,0,0,0,0,11,11,11,,Local Outbreak
Georgia,European Region of WHO,Western Asia,2010,49,2010-12-06,2010-12-12,,47,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2010,50,2010-12-13,2010-12-19,,45,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2010,51,2010-12-20,2010-12-26,,34,0,0,0,,0,0,0,0,1,1,1,,Sporadic
Georgia,European Region of WHO,Western Asia,2010,52,2010-12-27,2011-01-02,,31,0,2,0,,0,2,0,0,1,1,3,,Local Outbreak
Georgia,European Region of WHO,Western Asia,2011,1,2011-01-03,2011-01-09,,17,0,4,0,,1,5,0,0,1,1,6,,Regional Outbreak
Georgia,European Region of WHO,Western Asia,2011,2,2011-01-10,2011-01-16,,55,0,11,0,,0,11,0,0,12,12,23,,Regional Outbreak
Georgia,European Region of WHO,Western Asia,2011,3,2011-01-17,2011-01-23,,192,0,74,0,,4,78,0,0,15,15,93,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2011,4,2011-01-24,2011-01-30,,229,0,100,0,,2,102,0,0,2,2,104,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2011,5,2011-01-31,2011-02-06,,240,0,93,0,,1,94,0,0,0,0,94,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2011,6,2011-02-07,2011-02-13,,141,0,61,0,,0,61,0,0,48,48,109,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2011,7,2011-02-14,2011-02-20,,154,0,54,0,,0,54,0,0,63,63,117,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2011,8,2011-02-21,2011-02-27,,122,0,42,1,,0,43,0,0,58,58,101,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2011,9,2011-02-28,2011-03-06,,89,0,15,0,,0,15,0,0,53,53,68,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2011,10,2011-03-07,2011-03-13,,97,0,13,0,,1,14,0,0,51,51,65,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2011,11,2011-03-14,2011-03-20,,90,0,8,0,,3,11,0,0,48,48,59,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2011,12,2011-03-21,2011-03-27,,59,0,4,0,,2,6,0,0,11,11,17,,Regional Outbreak
Georgia,European Region of WHO,Western Asia,2011,13,2011-03-28,2011-04-03,,68,0,0,0,,0,0,0,0,2,2,2,,Regional Outbreak
Georgia,European Region of WHO,Western Asia,2011,14,2011-04-04,2011-04-10,,48,0,2,0,,0,2,0,0,0,0,2,,Regional Outbreak
Georgia,European Region of WHO,Western Asia,2011,15,2011-04-11,2011-04-17,,43,0,0,0,,0,0,0,0,4,4,4,,Regional Outbreak
Georgia,European Region of WHO,Western Asia,2011,16,2011-04-18,2011-04-24,,30,0,1,0,,0,1,0,0,6,6,7,,Regional Outbreak
Georgia,European Region of WHO,Western Asia,2011,17,2011-04-25,2011-05-01,,50,0,0,0,,0,0,0,0,14,14,14,,Regional Outbreak
Georgia,European Region of WHO,Western Asia,2011,18,2011-05-02,2011-05-08,,34,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,19,2011-05-09,2011-05-15,,8,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,20,2011-05-16,2011-05-22,,52,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,21,2011-05-23,2011-05-29,,29,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,22,2011-05-30,2011-06-05,,15,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,23,2011-06-06,2011-06-12,,18,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,24,2011-06-13,2011-06-19,,19,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,25,2011-06-20,2011-06-26,,19,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,26,2011-06-27,2011-07-03,,17,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2011,27,2011-07-04,2011-07-10,,19,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,28,2011-07-11,2011-07-17,,26,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,29,2011-07-18,2011-07-24,,16,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,30,2011-07-25,2011-07-31,,12,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,31,2011-08-01,2011-08-07,,21,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,32,2011-08-08,2011-08-14,,5,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,33,2011-08-15,2011-08-21,,5,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,34,2011-08-22,2011-08-28,,9,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,35,2011-08-29,2011-09-04,,21,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,36,2011-09-05,2011-09-11,,17,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,37,2011-09-12,2011-09-18,,13,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,38,2011-09-19,2011-09-25,,18,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,39,2011-09-26,2011-10-02,,18,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,40,2011-10-03,2011-10-09,,19,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,41,2011-10-10,2011-10-16,,10,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,42,2011-10-17,2011-10-23,,20,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,43,2011-10-24,2011-10-30,,18,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,44,2011-10-31,2011-11-06,,17,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,45,2011-11-07,2011-11-13,,29,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,46,2011-11-14,2011-11-20,,17,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,47,2011-11-21,2011-11-27,,14,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2011,48,2011-11-28,2011-12-04,,32,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,49,2011-12-05,2011-12-11,,14,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,50,2011-12-12,2011-12-18,,26,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,51,2011-12-19,2011-12-25,,22,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2011,52,2011-12-26,2012-01-01,,27,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,1,2012-01-02,2012-01-08,,25,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,2,2012-01-09,2012-01-15,,16,0,0,2,,0,2,0,0,0,0,2,,Sporadic
Georgia,European Region of WHO,Western Asia,2012,3,2012-01-16,2012-01-22,,24,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,4,2012-01-23,2012-01-29,,25,0,1,0,,0,1,0,0,0,0,1,,Sporadic
Georgia,European Region of WHO,Western Asia,2012,5,2012-01-30,2012-02-05,,16,0,0,3,,0,3,0,0,0,0,3,,Sporadic
Georgia,European Region of WHO,Western Asia,2012,6,2012-02-06,2012-02-12,,28,0,0,5,,0,5,0,0,2,2,7,,Sporadic
Georgia,European Region of WHO,Western Asia,2012,7,2012-02-13,2012-02-19,,27,0,1,3,,0,4,0,0,3,3,7,,Regional Outbreak
Georgia,European Region of WHO,Western Asia,2012,8,2012-02-20,2012-02-26,,37,0,0,13,,0,13,0,0,1,1,14,,Regional Outbreak
Georgia,European Region of WHO,Western Asia,2012,9,2012-02-27,2012-03-04,,31,0,2,15,,0,17,0,0,0,0,17,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2012,10,2012-03-05,2012-03-11,,49,0,2,31,,0,33,0,0,1,1,34,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2012,11,2012-03-12,2012-03-18,,43,0,5,19,,0,24,0,0,0,0,24,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2012,12,2012-03-19,2012-03-25,,46,0,3,14,,0,17,0,0,1,1,18,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2012,13,2012-03-26,2012-04-01,,30,0,1,11,,0,12,0,0,0,0,12,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2012,14,2012-04-02,2012-04-08,,31,0,4,16,,0,20,0,0,0,0,20,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2012,15,2012-04-09,2012-04-15,,21,0,1,2,,0,3,0,0,2,2,5,,Sporadic
Georgia,European Region of WHO,Western Asia,2012,16,2012-04-16,2012-04-22,,26,0,2,2,,0,4,0,0,2,2,6,,Sporadic
Georgia,European Region of WHO,Western Asia,2012,17,2012-04-23,2012-04-29,,18,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Georgia,European Region of WHO,Western Asia,2012,18,2012-04-30,2012-05-06,,19,0,0,2,,0,2,0,0,0,0,2,,Sporadic
Georgia,European Region of WHO,Western Asia,2012,19,2012-05-07,2012-05-13,,8,0,0,0,,0,0,0,0,1,1,1,,Sporadic
Georgia,European Region of WHO,Western Asia,2012,20,2012-05-14,2012-05-20,,21,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,21,2012-05-21,2012-05-27,,14,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,22,2012-05-28,2012-06-03,,12,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,23,2012-06-04,2012-06-10,,14,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,24,2012-06-11,2012-06-17,,0,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,25,2012-06-18,2012-06-24,,10,0,0,0,,0,0,0,0,0,0,0,,No Report
Georgia,European Region of WHO,Western Asia,2012,26,2012-06-25,2012-07-01,,8,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,27,2012-07-02,2012-07-08,,7,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,28,2012-07-09,2012-07-15,,11,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,29,2012-07-16,2012-07-22,,15,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,30,2012-07-23,2012-07-29,,6,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,31,2012-07-30,2012-08-05,,4,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,32,2012-08-06,2012-08-12,,7,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,33,2012-08-13,2012-08-19,,3,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,34,2012-08-20,2012-08-26,,4,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,35,2012-08-27,2012-09-02,,6,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,36,2012-09-03,2012-09-09,,7,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,37,2012-09-10,2012-09-16,,10,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,38,2012-09-17,2012-09-23,,2,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,39,2012-09-24,2012-09-30,,6,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,40,2012-10-01,2012-10-07,,15,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,41,2012-10-08,2012-10-14,,10,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,42,2012-10-15,2012-10-21,,9,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,43,2012-10-22,2012-10-28,,15,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,44,2012-10-29,2012-11-04,,5,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,45,2012-11-05,2012-11-11,,10,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,46,2012-11-12,2012-11-18,,26,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,47,2012-11-19,2012-11-25,,14,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,48,2012-11-26,2012-12-02,,6,0,1,0,,0,1,0,0,0,0,1,,Sporadic
Georgia,European Region of WHO,Western Asia,2012,49,2012-12-03,2012-12-09,,25,0,1,0,,0,1,0,0,0,0,1,,Sporadic
Georgia,European Region of WHO,Western Asia,2012,50,2012-12-10,2012-12-16,,21,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Georgia,European Region of WHO,Western Asia,2012,51,2012-12-17,2012-12-23,,13,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2012,52,2012-12-24,2012-12-30,,16,0,0,0,,0,0,0,0,2,2,2,,Sporadic
Georgia,European Region of WHO,Western Asia,2013,1,2012-12-31,2013-01-06,,8,0,1,0,,0,1,0,0,2,2,3,,Sporadic
Georgia,European Region of WHO,Western Asia,2013,2,2013-01-07,2013-01-13,,25,0,3,0,,0,3,0,0,0,0,3,,Sporadic
Georgia,European Region of WHO,Western Asia,2013,3,2013-01-14,2013-01-20,,25,0,4,0,,0,4,0,0,0,0,4,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2013,4,2013-01-21,2013-01-27,,32,0,9,0,,0,9,0,0,0,0,9,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2013,5,2013-01-28,2013-02-03,,25,0,13,0,,0,13,0,0,0,0,13,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2013,6,2013-02-04,2013-02-10,,55,0,26,0,,0,26,0,0,3,3,29,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2013,7,2013-02-11,2013-02-17,,77,0,43,0,,0,43,0,0,1,1,44,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2013,8,2013-02-18,2013-02-24,,100,0,38,0,,0,38,0,0,4,4,42,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2013,9,2013-02-25,2013-03-03,,42,0,13,0,,0,13,0,0,1,1,14,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2013,10,2013-03-04,2013-03-10,,35,0,11,0,,0,11,0,0,3,3,14,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2013,11,2013-03-11,2013-03-17,,36,0,10,0,,0,10,0,0,9,9,19,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2013,12,2013-03-18,2013-03-24,,17,0,0,0,,0,0,0,0,7,7,7,,Regional Outbreak
Georgia,European Region of WHO,Western Asia,2013,13,2013-03-25,2013-03-31,,20,0,1,0,,0,1,0,0,6,6,7,,Regional Outbreak
Georgia,European Region of WHO,Western Asia,2013,14,2013-04-01,2013-04-07,,20,0,1,0,,0,1,0,0,10,10,11,,Sporadic
Georgia,European Region of WHO,Western Asia,2013,15,2013-04-08,2013-04-14,,2,0,0,0,,0,0,0,0,2,2,2,,Sporadic
Georgia,European Region of WHO,Western Asia,2013,16,2013-04-15,2013-04-21,,11,0,0,0,,0,0,0,0,5,5,5,,Sporadic
Georgia,European Region of WHO,Western Asia,2013,17,2013-04-22,2013-04-28,,10,0,1,0,,0,1,0,0,5,5,6,,Sporadic
Georgia,European Region of WHO,Western Asia,2013,18,2013-04-29,2013-05-05,,12,0,0,0,,0,0,0,0,10,10,10,,Sporadic
Georgia,European Region of WHO,Western Asia,2013,19,2013-05-06,2013-05-12,,6,0,0,0,,0,0,0,0,3,3,3,,Regional Outbreak
Georgia,European Region of WHO,Western Asia,2013,20,2013-05-13,2013-05-19,,13,0,0,0,,0,0,0,0,5,5,5,,Regional Outbreak
Georgia,European Region of WHO,Western Asia,2013,21,2013-05-20,2013-05-26,,13,0,0,0,,0,0,0,0,0,0,0,,Regional Outbreak
Georgia,European Region of WHO,Western Asia,2013,22,2013-05-27,2013-06-02,,11,0,0,0,,0,0,0,0,2,2,2,,Sporadic
Georgia,European Region of WHO,Western Asia,2013,23,2013-06-03,2013-06-09,,9,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,24,2013-06-10,2013-06-16,,13,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,25,2013-06-17,2013-06-23,,9,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Georgia,European Region of WHO,Western Asia,2013,26,2013-06-24,2013-06-30,,15,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,27,2013-07-01,2013-07-07,,8,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,28,2013-07-08,2013-07-14,,12,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,29,2013-07-15,2013-07-21,,4,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,30,2013-07-22,2013-07-28,,7,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,31,2013-07-29,2013-08-04,,3,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,32,2013-08-05,2013-08-11,,8,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,33,2013-08-12,2013-08-18,,9,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,34,2013-08-19,2013-08-25,,2,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,35,2013-08-26,2013-09-01,,8,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,36,2013-09-02,2013-09-08,,4,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,37,2013-09-09,2013-09-15,,8,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,38,2013-09-16,2013-09-22,,9,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,39,2013-09-23,2013-09-29,,11,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,40,2013-09-30,2013-10-06,,11,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,41,2013-10-07,2013-10-13,,20,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,42,2013-10-14,2013-10-20,,13,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,43,2013-10-21,2013-10-27,,27,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,44,2013-10-28,2013-11-03,,9,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,45,2013-11-04,2013-11-10,,20,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,46,2013-11-11,2013-11-17,,25,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,47,2013-11-18,2013-11-24,,15,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,48,2013-11-25,2013-12-01,,24,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,49,2013-12-02,2013-12-08,,31,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,50,2013-12-09,2013-12-15,,30,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,51,2013-12-16,2013-12-22,,21,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2013,52,2013-12-23,2013-12-29,,19,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2014,1,2013-12-30,2014-01-05,,3,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2014,2,2014-01-06,2014-01-12,,24,0,0,2,,0,2,0,0,0,0,2,,No Activity
Georgia,European Region of WHO,Western Asia,2014,3,2014-01-13,2014-01-19,,13,0,0,2,,0,2,0,0,0,0,2,,Sporadic
Georgia,European Region of WHO,Western Asia,2014,4,2014-01-20,2014-01-26,,41,0,0,7,,0,7,0,0,0,0,7,,Local Outbreak
Georgia,European Region of WHO,Western Asia,2014,5,2014-01-27,2014-02-02,,24,0,0,11,,0,11,0,0,0,0,11,,Regional Outbreak
Georgia,European Region of WHO,Western Asia,2014,6,2014-02-03,2014-02-09,,32,0,1,16,,0,17,0,0,0,0,17,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2014,7,2014-02-10,2014-02-16,,59,0,0,38,,0,38,0,0,2,2,40,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2014,8,2014-02-17,2014-02-23,,44,0,0,18,,0,18,0,0,0,0,18,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2014,9,2014-02-24,2014-03-02,,31,0,0,12,,0,12,0,0,1,1,13,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2014,10,2014-03-03,2014-03-09,,21,0,0,6,,0,6,0,0,0,0,6,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2014,11,2014-03-10,2014-03-16,,30,0,0,6,,0,6,0,0,0,0,6,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2014,12,2014-03-17,2014-03-23,,13,0,0,1,,0,1,0,0,0,0,1,,Widespread Outbreak
Georgia,European Region of WHO,Western Asia,2014,13,2014-03-24,2014-03-30,,22,0,0,2,,0,2,0,0,0,0,2,,No Report
Georgia,European Region of WHO,Western Asia,2014,14,2014-03-31,2014-04-06,,14,0,0,1,,0,1,0,0,0,0,1,,Regional Outbreak
Georgia,European Region of WHO,Western Asia,2014,15,2014-04-07,2014-04-13,,16,0,1,0,,0,1,0,0,0,0,1,,Local Outbreak
Georgia,European Region of WHO,Western Asia,2014,16,2014-04-14,2014-04-20,,15,0,0,0,,0,0,0,0,1,1,1,,Local Outbreak
Georgia,European Region of WHO,Western Asia,2014,17,2014-04-21,2014-04-27,,18,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2014,18,2014-04-28,2014-05-04,,16,0,0,0,,0,0,0,0,1,1,1,,Local Outbreak
Georgia,European Region of WHO,Western Asia,2014,19,2014-05-05,2014-05-11,,8,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2014,20,2014-05-12,2014-05-18,,10,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Georgia,European Region of WHO,Western Asia,2014,21,2014-05-19,2014-05-25,,11,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2014,22,2014-05-26,2014-06-01,,10,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2014,23,2014-06-02,2014-06-08,,12,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2014,24,2014-06-09,2014-06-15,,4,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2014,25,2014-06-16,2014-06-22,,8,0,0,0,,0,0,0,0,0,0,0,,No Activity
Georgia,European Region of WHO,Western Asia,2014,26,2014-06-23,2014-06-29,,,,,,,,,,,,,,,No Report
Georgia,European Region of WHO,Western Asia,2014,27,2014-06-30,2014-07-06,,,,,,,,,,,,,,,No Report
Georgia,European Region of WHO,Western Asia,2014,28,2014-07-07,2014-07-13,,,,,,,,,,,,,,,No Report
Georgia,European Region of WHO,Western Asia,2014,29,2014-07-14,2014-07-20,,,,,,,,,,,,,,,No Report
Georgia,European Region of WHO,Western Asia,2014,30,2014-07-21,2014-07-27,,,,,,,,,,,,,,,No Report
Georgia,European Region of WHO,Western Asia,2014,31,2014-07-28,2014-08-03,,,,,,,,,,,,,,,No Report
Georgia,European Region of WHO,Western Asia,2014,32,2014-08-04,2014-08-10,,,,,,,,,,,,,,,No Report
Georgia,European Region of WHO,Western Asia,2014,33,2014-08-11,2014-08-17,,,,,,,,,,,,,,,No Report
Georgia,European Region of WHO,Western Asia,2014,34,2014-08-18,2014-08-24,,,,,,,,,,,,,,,No Report
Georgia,European Region of WHO,Western Asia,2014,35,2014-08-25,2014-08-31,,,,,,,,,,,,,,,No Report
Georgia,European Region of WHO,Western Asia,2014,36,2014-09-01,2014-09-07,,,,,,,,,,,,,,,No Report
Georgia,European Region of WHO,Western Asia,2014,37,2014-09-08,2014-09-14,,,,,,,,,,,,,,,No Report
Georgia,European Region of WHO,Western Asia,2014,38,2014-09-15,2014-09-21,,,,,,,,,,,,,,,No Report
Georgia,European Region of WHO,Western Asia,2014,39,2014-09-22,2014-09-28,,9,0,0,0,,0,0,0,0,0,0,0,,No Report
