textbox22,Textbox9
generated on 05/05/2020 21:09:58 UTC,Data from: All sites

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Chile,Region of the Americas of WHO,Temperate South America,2019,16,2019-04-15,2019-04-21,,812,0,26,16,,1,43,4,0,0,4,47,765,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,17,2019-04-22,2019-04-28,,1025,0,38,15,,12,65,1,2,0,3,68,957,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,18,2019-04-29,2019-05-05,,1030,0,43,13,,24,80,2,0,1,3,83,947,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,19,2019-05-06,2019-05-12,,1338,0,87,24,,63,174,0,1,3,4,178,1160,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,20,2019-05-13,2019-05-19,,1691,0,123,18,,171,312,3,1,0,4,316,1375,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,21,2019-05-20,2019-05-26,,1796,0,186,32,,135,353,1,5,2,8,361,1435,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,22,2019-05-27,2019-06-02,,2028,0,237,34,,118,389,5,4,9,18,407,1621,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,23,2019-06-03,2019-06-09,,2510,0,294,49,,191,534,11,5,6,22,556,1954,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,24,2019-06-10,2019-06-16,,3037,0,259,49,,292,600,11,15,17,43,643,2394,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,25,2019-06-17,2019-06-23,,2972,0,274,46,,179,499,19,18,23,60,559,2413,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,26,2019-06-24,2019-06-30,,3117,0,150,62,,169,381,24,20,29,73,454,2663,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,27,2019-07-01,2019-07-07,,2954,0,123,63,,62,248,22,26,28,76,324,2630,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,28,2019-07-08,2019-07-14,,2921,0,72,47,,69,188,40,20,50,110,298,2623,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,29,2019-07-15,2019-07-21,,2600,0,45,33,,16,94,35,28,35,98,192,2408,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,30,2019-07-22,2019-07-28,,2454,0,25,21,,7,53,36,18,33,87,140,2314,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,31,2019-07-29,2019-08-04,,2054,0,16,23,,11,50,43,31,23,97,147,1907,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,32,2019-08-05,2019-08-11,,2041,0,19,25,,15,59,51,32,42,125,184,1857,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,33,2019-08-12,2019-08-18,,2293,0,8,15,,30,53,55,38,92,185,238,2055,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,34,2019-08-19,2019-08-25,,2305,0,14,14,,15,43,76,44,92,212,255,2050,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,35,2019-08-26,2019-09-01,,2216,0,5,19,,10,34,94,49,129,272,306,1910,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,36,2019-09-02,2019-09-08,,2002,0,6,16,,7,29,78,42,127,247,276,1726,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,37,2019-09-09,2019-09-15,,1909,0,7,9,,12,28,84,40,126,250,278,1631,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,38,2019-09-16,2019-09-22,,1232,0,0,11,,2,13,51,15,78,144,157,1075,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,39,2019-09-23,2019-09-29,,1661,0,3,7,,0,10,62,19,63,144,154,1507,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,40,2019-09-30,2019-10-06,,1217,0,1,9,,2,12,58,17,35,110,122,1095,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,41,2019-10-07,2019-10-13,,1314,0,1,7,,2,10,65,14,31,110,120,1194,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,42,2019-10-14,2019-10-20,,1175,0,2,4,,3,9,34,15,37,86,95,1080,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,43,2019-10-21,2019-10-27,,909,0,2,2,,0,4,30,5,22,57,61,848,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,44,2019-10-28,2019-11-03,,658,0,1,0,,2,3,20,2,8,30,33,625,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,45,2019-11-04,2019-11-10,,725,0,0,3,,2,5,14,2,7,23,28,697,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,46,2019-11-11,2019-11-17,,565,0,0,5,,1,6,3,1,8,12,18,547,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,47,2019-11-18,2019-11-24,,545,0,5,4,,0,9,3,2,3,8,17,528,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,48,2019-11-25,2019-12-01,,484,0,2,3,,2,7,2,1,5,8,15,469,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,49,2019-12-02,2019-12-08,,511,0,1,1,,0,2,2,1,5,8,10,501,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,50,2019-12-09,2019-12-15,,501,0,0,2,,1,3,1,1,1,3,6,495,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,51,2019-12-16,2019-12-22,,538,0,0,5,,0,5,0,0,4,4,9,529,No Report
Chile,Region of the Americas of WHO,Temperate South America,2019,52,2019-12-23,2019-12-29,,414,0,0,1,,0,1,0,0,4,4,5,409,No Report
Chile,Region of the Americas of WHO,Temperate South America,2020,1,2019-12-30,2020-01-05,,390,0,1,0,,1,2,0,4,1,5,7,383,No Report
Chile,Region of the Americas of WHO,Temperate South America,2020,2,2020-01-06,2020-01-12,,426,0,4,0,,0,4,1,5,2,8,12,414,No Report
Chile,Region of the Americas of WHO,Temperate South America,2020,3,2020-01-13,2020-01-19,,379,0,8,2,,0,10,2,2,0,4,14,365,No Report
Chile,Region of the Americas of WHO,Temperate South America,2020,4,2020-01-20,2020-01-26,,418,0,5,0,,0,5,0,2,0,2,7,411,No Report
Chile,Region of the Americas of WHO,Temperate South America,2020,5,2020-01-27,2020-02-02,,419,0,6,0,,1,7,0,0,1,1,8,411,No Report
Chile,Region of the Americas of WHO,Temperate South America,2020,6,2020-02-03,2020-02-09,,375,0,7,0,,1,8,1,1,5,7,15,360,No Report
Chile,Region of the Americas of WHO,Temperate South America,2020,7,2020-02-10,2020-02-16,,345,0,13,2,,0,15,0,3,2,5,20,325,No Report
Chile,Region of the Americas of WHO,Temperate South America,2020,8,2020-02-17,2020-02-23,,394,0,9,0,,4,13,0,2,0,2,15,379,No Report
Chile,Region of the Americas of WHO,Temperate South America,2020,9,2020-02-24,2020-03-01,,455,0,9,0,,3,12,0,3,5,8,20,435,No Report
Chile,Region of the Americas of WHO,Temperate South America,2020,10,2020-03-02,2020-03-08,,608,0,13,1,,6,20,0,1,2,3,23,585,No Report
Chile,Region of the Americas of WHO,Temperate South America,2020,11,2020-03-09,2020-03-15,,749,0,4,1,,16,21,0,3,1,4,25,724,No Report
Chile,Region of the Americas of WHO,Temperate South America,2020,12,2020-03-16,2020-03-22,,1992,0,7,1,,47,55,0,3,7,10,65,1927,No Report
Chile,Region of the Americas of WHO,Temperate South America,2020,13,2020-03-23,2020-03-29,,2843,0,0,1,,19,20,0,0,1,1,21,2822,No Report
Chile,Region of the Americas of WHO,Temperate South America,2020,14,2020-03-30,2020-04-05,,1939,0,0,0,,1,1,0,0,2,2,3,1936,No Report
Chile,Region of the Americas of WHO,Temperate South America,2020,15,2020-04-06,2020-04-12,,1371,0,0,0,,0,0,0,0,0,0,0,1371,No Report
Chile,Region of the Americas of WHO,Temperate South America,2020,16,2020-04-13,2020-04-19,,848,0,0,0,,0,0,0,0,1,1,1,847,No Report
Chile,Region of the Americas of WHO,Temperate South America,2020,17,2020-04-20,2020-04-26,,814,0,0,0,,0,0,0,0,0,0,0,814,No Report
Chile,Region of the Americas of WHO,Temperate South America,2020,18,2020-04-27,2020-05-03,,,,,,,,,,,,,,,No Report
Chile,Region of the Americas of WHO,Temperate South America,2020,19,2020-05-04,2020-05-10,,,,,,,,,,,,,,,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2009,1,2008-12-29,2009-01-04,,14,0,0,0,0,0,0,0,0,0,0,0,14,No Activity
Colombia,Region of the Americas of WHO,Tropical South America,2009,2,2009-01-05,2009-01-11,,25,0,0,0,0,0,0,0,0,0,0,0,25,No Activity
Colombia,Region of the Americas of WHO,Tropical South America,2009,3,2009-01-12,2009-01-18,,25,0,0,0,0,0,0,0,0,0,0,0,25,No Activity
Colombia,Region of the Americas of WHO,Tropical South America,2009,4,2009-01-19,2009-01-25,,16,0,0,0,0,0,0,0,0,1,1,1,15,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2009,5,2009-01-26,2009-02-01,,23,0,0,0,0,0,0,0,0,1,1,1,22,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2009,6,2009-02-02,2009-02-08,,21,0,0,0,0,0,0,0,0,1,1,1,20,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2009,7,2009-02-09,2009-02-15,,29,0,0,0,0,0,0,0,0,3,3,3,26,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2009,8,2009-02-16,2009-02-22,,18,0,0,0,0,0,0,0,0,2,2,2,16,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2009,9,2009-02-23,2009-03-01,,39,0,0,0,0,0,0,0,0,4,4,4,35,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2009,10,2009-03-02,2009-03-08,,20,0,0,0,0,0,0,0,0,3,3,3,17,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2009,11,2009-03-09,2009-03-15,,22,0,0,0,0,0,0,0,0,0,0,0,22,No Activity
Colombia,Region of the Americas of WHO,Tropical South America,2009,12,2009-03-16,2009-03-22,,50,0,0,0,0,0,0,0,0,2,2,2,48,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2009,13,2009-03-23,2009-03-29,,31,0,0,0,0,0,0,0,0,1,1,1,30,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2009,14,2009-03-30,2009-04-05,,45,0,1,0,0,0,1,0,0,0,0,1,44,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2009,15,2009-04-06,2009-04-12,,57,0,1,0,0,0,1,0,0,4,4,5,52,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2009,16,2009-04-13,2009-04-19,,278,9,3,2,0,0,14,0,0,2,2,16,262,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2009,17,2009-04-20,2009-04-26,,327,13,8,14,0,0,35,0,0,7,7,42,285,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,18,2009-04-27,2009-05-03,,250,14,7,14,0,0,35,0,0,1,1,36,214,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,19,2009-05-04,2009-05-10,,211,7,3,3,0,0,13,0,0,4,4,17,194,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2009,20,2009-05-11,2009-05-17,,104,4,4,5,0,0,13,0,0,2,2,15,89,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2009,21,2009-05-18,2009-05-24,,89,3,11,1,0,0,15,0,0,0,0,15,74,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2009,22,2009-05-25,2009-05-31,,142,5,16,5,0,0,26,0,0,0,0,26,116,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,23,2009-06-01,2009-06-07,,390,17,30,31,0,0,78,0,0,1,1,79,311,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,24,2009-06-08,2009-06-14,,384,22,32,21,0,0,75,0,0,0,0,75,309,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,25,2009-06-15,2009-06-21,,277,13,30,13,0,0,56,0,0,0,0,56,221,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,26,2009-06-22,2009-06-28,,353,21,45,19,0,0,85,0,0,0,0,85,268,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,27,2009-06-29,2009-07-05,,372,20,36,19,0,0,75,0,0,0,0,75,297,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,28,2009-07-06,2009-07-12,,192,5,24,9,0,0,38,0,0,0,0,38,154,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,29,2009-07-13,2009-07-19,,107,5,15,5,0,0,25,0,0,0,0,25,82,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,30,2009-07-20,2009-07-26,,253,8,40,12,0,0,60,0,0,0,0,60,193,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,31,2009-07-27,2009-08-02,,179,4,41,6,0,0,51,0,0,0,0,51,128,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,32,2009-08-03,2009-08-09,,206,3,55,4,0,0,62,0,0,0,0,62,144,Widespread Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,33,2009-08-10,2009-08-16,,182,7,60,9,0,0,76,0,0,0,0,76,106,Widespread Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,34,2009-08-17,2009-08-23,,348,3,95,15,0,0,113,0,0,0,0,113,235,Widespread Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,35,2009-08-24,2009-08-30,,526,5,178,29,0,0,212,0,0,1,1,213,313,Widespread Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,36,2009-08-31,2009-09-06,,582,4,198,30,0,0,232,0,0,1,1,233,349,Widespread Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,37,2009-09-07,2009-09-13,,566,2,194,20,0,0,216,0,0,0,0,216,350,Widespread Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,38,2009-09-14,2009-09-20,,546,0,190,19,0,0,209,0,0,0,0,209,337,Widespread Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,39,2009-09-21,2009-09-27,,553,1,155,14,0,0,170,0,0,0,0,170,383,Widespread Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,40,2009-09-28,2009-10-04,,514,1,80,8,0,0,89,0,0,1,1,90,424,Widespread Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,41,2009-10-05,2009-10-11,,353,0,56,6,0,0,62,0,0,1,1,63,290,Widespread Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,42,2009-10-12,2009-10-18,,468,0,44,7,0,0,51,0,0,0,0,51,417,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,43,2009-10-19,2009-10-25,,431,0,51,8,0,0,59,0,0,1,1,60,371,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,44,2009-10-26,2009-11-01,,508,0,53,6,0,0,59,0,0,3,3,62,446,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,45,2009-11-02,2009-11-08,,454,0,59,1,0,0,60,0,0,0,0,60,394,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,46,2009-11-09,2009-11-15,,288,0,43,1,0,0,44,0,0,0,0,44,244,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,47,2009-11-16,2009-11-22,,95,0,7,2,0,0,9,0,0,1,1,10,85,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2009,48,2009-11-23,2009-11-29,,148,0,11,0,0,0,11,0,0,0,0,11,137,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2009,49,2009-11-30,2009-12-06,,151,1,17,0,0,0,18,0,0,1,1,19,132,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2009,50,2009-12-07,2009-12-13,,137,0,14,1,0,0,15,0,0,0,0,15,122,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2009,51,2009-12-14,2009-12-20,,275,0,28,1,0,0,29,0,0,1,1,30,245,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,52,2009-12-21,2009-12-27,,410,1,36,0,0,0,37,0,0,1,1,38,372,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2009,53,2009-12-28,2010-01-03,,,,,,,,,,,,,,,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,1,2010-01-04,2010-01-10,,341,0,33,1,0,0,34,0,0,2,2,36,305,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2010,2,2010-01-11,2010-01-17,,322,0,36,0,0,0,36,0,0,0,0,36,286,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2010,3,2010-01-18,2010-01-24,,269,0,14,0,0,0,14,0,0,0,0,14,255,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,4,2010-01-25,2010-01-31,,190,0,9,0,0,0,9,0,0,2,2,11,179,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,5,2010-02-01,2010-02-07,,247,0,7,0,0,0,7,0,0,1,1,8,239,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,6,2010-02-08,2010-02-14,,231,0,6,0,0,0,6,0,0,3,3,9,222,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,7,2010-02-15,2010-02-21,,239,0,7,0,0,0,7,0,0,0,0,7,232,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,8,2010-02-22,2010-02-28,,180,0,5,0,0,0,5,0,0,0,0,5,175,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,9,2010-03-01,2010-03-07,,207,0,4,0,0,0,4,0,0,3,3,7,200,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,10,2010-03-08,2010-03-14,,247,0,4,0,0,0,4,0,0,1,1,5,242,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,11,2010-03-15,2010-03-21,,220,0,9,0,0,0,9,0,0,2,2,11,209,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,12,2010-03-22,2010-03-28,,203,0,1,0,0,0,1,0,0,0,0,1,202,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,13,2010-03-29,2010-04-04,,201,0,4,0,0,0,4,0,0,0,0,4,197,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,14,2010-04-05,2010-04-11,,196,0,2,0,0,0,2,0,0,0,0,2,194,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,15,2010-04-12,2010-04-18,,185,0,8,0,0,0,8,0,0,0,0,8,177,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,16,2010-04-19,2010-04-25,,224,0,5,11,0,0,16,0,0,0,0,16,208,Local Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2010,17,2010-04-26,2010-05-02,,202,0,7,1,0,0,8,0,0,0,0,8,194,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,18,2010-05-03,2010-05-09,,211,0,1,1,0,0,2,0,0,1,1,3,208,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,19,2010-05-10,2010-05-16,,224,0,7,1,0,0,8,0,0,0,0,8,216,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,20,2010-05-17,2010-05-23,,244,0,6,2,0,0,8,0,0,2,2,10,234,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,21,2010-05-24,2010-05-30,,216,0,13,1,0,0,14,0,0,1,1,15,201,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,22,2010-05-31,2010-06-06,,316,0,35,5,0,0,40,0,0,2,2,42,274,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2010,23,2010-06-07,2010-06-13,,321,0,31,6,0,0,37,0,0,3,3,40,281,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2010,24,2010-06-14,2010-06-20,,282,0,19,9,0,0,28,0,0,2,2,30,252,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2010,25,2010-06-21,2010-06-27,,303,0,27,12,0,0,39,0,0,1,1,40,263,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2010,26,2010-06-28,2010-07-04,,263,0,25,10,0,0,35,0,0,1,1,36,227,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2010,27,2010-07-05,2010-07-11,,295,0,21,9,0,0,30,0,0,1,1,31,264,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2010,28,2010-07-12,2010-07-18,,262,0,25,5,0,0,30,0,0,3,3,33,229,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2010,29,2010-07-19,2010-07-25,,323,0,14,16,0,0,30,0,0,3,3,33,290,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,30,2010-07-26,2010-08-01,,326,0,13,7,0,0,20,0,0,7,7,27,299,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,31,2010-08-02,2010-08-08,,259,0,15,9,0,0,24,0,0,5,5,29,230,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,32,2010-08-09,2010-08-15,,198,0,9,3,0,0,12,0,0,3,3,15,183,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,33,2010-08-16,2010-08-22,,181,0,6,2,0,0,8,0,0,1,1,9,172,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,34,2010-08-23,2010-08-29,,134,0,14,5,0,0,19,0,0,0,0,19,115,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,35,2010-08-30,2010-09-05,,34,0,3,0,0,0,3,0,0,0,0,3,31,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,36,2010-09-06,2010-09-12,,223,0,10,5,,0,15,,,0,0,15,208,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,37,2010-09-13,2010-09-19,,214,0,13,5,,0,18,,,0,0,18,196,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,38,2010-09-20,2010-09-26,,199,0,7,1,,0,8,,,0,0,8,191,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,39,2010-09-27,2010-10-03,,199,0,10,2,,0,12,,,1,1,13,186,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,40,2010-10-04,2010-10-10,,132,0,7,0,,0,7,,,0,0,7,125,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,41,2010-10-11,2010-10-17,,88,0,1,0,,0,1,,,1,1,2,86,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,42,2010-10-18,2010-10-24,,93,0,1,0,,0,1,,,2,2,3,90,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,43,2010-10-25,2010-10-31,,107,0,0,0,,0,0,,,1,1,1,106,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,44,2010-11-01,2010-11-07,,203,0,4,5,,0,9,,,0,0,9,194,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,45,2010-11-08,2010-11-14,,132,0,4,1,,0,5,,,0,0,5,127,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,46,2010-11-15,2010-11-21,,170,0,14,1,,0,15,,,0,0,15,155,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,47,2010-11-22,2010-11-28,,120,0,11,2,,0,13,,,0,0,13,107,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,48,2010-11-29,2010-12-05,,142,0,1,3,,0,4,,,0,0,4,138,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,49,2010-12-06,2010-12-12,,189,0,8,9,,0,17,,,0,0,17,172,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,50,2010-12-13,2010-12-19,,166,0,5,9,,0,14,,,0,0,14,152,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,51,2010-12-20,2010-12-26,,159,0,5,14,,0,19,,,0,0,19,140,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,52,2010-12-27,2011-01-02,,98,0,7,5,,0,12,,,0,0,12,86,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,1,2011-01-03,2011-01-09,,163,0,5,12,0,0,17,0,0,0,0,17,146,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,2,2011-01-10,2011-01-16,,188,0,4,4,0,0,8,0,0,0,0,8,180,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,3,2011-01-17,2011-01-23,,201,0,0,6,0,0,6,0,0,0,0,6,195,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,4,2011-01-24,2011-01-30,,192,0,2,4,0,0,6,0,0,2,2,8,184,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,5,2011-01-31,2011-02-06,,180,0,3,4,0,0,7,0,0,0,0,7,173,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,6,2011-02-07,2011-02-13,,201,0,1,2,0,0,3,0,0,0,0,3,198,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,7,2011-02-14,2011-02-20,,200,0,0,1,0,0,1,0,0,2,2,3,197,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,8,2011-02-21,2011-02-27,,241,0,3,1,0,0,4,0,0,0,0,4,237,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,9,2011-02-28,2011-03-06,,308,0,1,2,0,0,3,0,0,0,0,3,305,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,10,2011-03-07,2011-03-13,,308,0,2,4,0,0,6,0,0,1,1,7,301,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,11,2011-03-14,2011-03-20,,263,0,1,2,0,0,3,0,0,0,0,3,260,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,12,2011-03-21,2011-03-27,,246,0,2,1,0,0,3,0,0,0,0,3,243,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,13,2011-03-28,2011-04-03,,244,0,1,2,0,0,3,0,0,1,1,4,240,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,14,2011-04-04,2011-04-10,,255,0,4,2,,0,6,,,1,1,7,248,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,15,2011-04-11,2011-04-17,,263,0,2,13,,0,15,,,0,0,15,248,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,16,2011-04-18,2011-04-24,,250,0,3,5,,0,8,,,0,0,8,242,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,17,2011-04-25,2011-05-01,,255,0,6,4,,0,10,,,0,0,10,245,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,18,2011-05-02,2011-05-08,,240,0,3,8,,0,11,,,0,0,11,229,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,19,2011-05-09,2011-05-15,,247,0,15,5,,0,20,,,0,0,20,227,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,20,2011-05-16,2011-05-22,,299,0,14,13,,0,27,,,0,0,27,272,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,21,2011-05-23,2011-05-29,,292,0,26,9,,0,35,,,0,0,35,257,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,22,2011-05-30,2011-06-05,,265,0,17,7,,0,24,,,0,0,24,241,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2011,23,2011-06-06,2011-06-12,,301,0,18,12,,0,30,,,0,0,30,271,No Report
