textbox22,Textbox9
generated on 06/05/2020 11:19:56 UTC,Data from: All sites

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,12,2012-03-19,2012-03-25,105,105,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,13,2012-03-26,2012-04-01,123,123,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,14,2012-04-02,2012-04-08,90,90,0,0,0,1,0,1,0,0,1,1,2,,Sporadic
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,15,2012-04-09,2012-04-15,87,87,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,16,2012-04-16,2012-04-22,52,52,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,17,2012-04-23,2012-04-29,52,52,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,18,2012-04-30,2012-05-06,52,52,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,19,2012-05-07,2012-05-13,54,54,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,20,2012-05-14,2012-05-20,47,47,0,0,2,0,0,2,0,0,0,0,2,,Sporadic
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,21,2012-05-21,2012-05-27,53,53,0,0,1,0,0,1,0,0,1,1,2,,Sporadic
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,22,2012-05-28,2012-06-03,58,58,0,0,2,1,0,3,0,0,0,0,3,,Sporadic
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,23,2012-06-04,2012-06-10,59,59,0,0,4,0,0,4,0,0,0,0,4,,Sporadic
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,24,2012-06-11,2012-06-17,58,58,0,0,2,0,0,2,0,0,0,0,2,,Sporadic
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,25,2012-06-18,2012-06-24,64,64,0,0,6,0,0,6,0,0,1,1,7,,Sporadic
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,26,2012-06-25,2012-07-01,59,59,0,0,9,0,0,9,0,0,0,0,9,,Sporadic
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,27,2012-07-02,2012-07-08,57,57,0,0,2,0,0,2,0,0,0,0,2,,Sporadic
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,28,2012-07-09,2012-07-15,54,54,0,0,4,0,0,4,0,0,1,1,5,,Sporadic
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,29,2012-07-16,2012-07-22,50,50,0,0,4,0,0,4,0,0,1,1,5,,Sporadic
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,30,2012-07-23,2012-07-29,50,50,0,0,9,0,0,9,0,0,0,0,9,,Local Outbreak
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,31,2012-07-30,2012-08-05,51,51,0,0,8,0,0,8,0,0,0,0,8,,Local Outbreak
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,32,2012-08-06,2012-08-12,51,51,0,0,3,0,0,3,0,0,2,2,5,,Local Outbreak
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,33,2012-08-13,2012-08-19,51,51,0,0,3,0,0,3,0,0,0,0,3,,Sporadic
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,34,2012-08-20,2012-08-26,50,50,0,0,2,0,0,2,0,0,1,1,3,,Sporadic
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,35,2012-08-27,2012-09-02,55,55,0,0,4,0,0,4,0,0,0,0,4,,Local Outbreak
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,36,2012-09-03,2012-09-09,53,53,0,1,2,0,0,3,0,0,0,0,3,,Local Outbreak
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,37,2012-09-10,2012-09-16,51,51,0,0,9,0,0,9,0,0,1,1,10,,Local Outbreak
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,38,2012-09-17,2012-09-23,50,50,0,0,5,0,0,5,0,0,5,5,10,,Regional Outbreak
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,39,2012-09-24,2012-09-30,51,51,0,1,11,0,0,12,0,0,2,2,14,,Regional Outbreak
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,40,2012-10-01,2012-10-07,50,50,0,1,7,0,0,8,0,0,2,2,10,,Regional Outbreak
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,41,2012-10-08,2012-10-14,51,51,0,0,15,0,0,15,0,0,0,0,15,,Regional Outbreak
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,42,2012-10-15,2012-10-21,48,48,0,0,16,0,0,16,0,0,0,0,16,,Regional Outbreak
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,43,2012-10-22,2012-10-28,68,68,0,0,17,0,0,17,0,0,3,3,20,,Regional Outbreak
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,44,2012-10-29,2012-11-04,65,65,0,3,16,0,0,19,0,0,2,2,21,,Regional Outbreak
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,45,2012-11-05,2012-11-11,51,51,0,2,15,0,0,17,0,0,4,4,21,,Regional Outbreak
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,46,2012-11-12,2012-11-18,50,50,0,1,14,0,0,15,0,0,2,2,17,,Regional Outbreak
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,47,2012-11-19,2012-11-25,50,50,0,1,12,0,0,13,0,0,8,8,21,,Regional Outbreak
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,48,2012-11-26,2012-12-02,47,47,0,2,7,0,0,9,0,0,5,5,14,,Regional Outbreak
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,49,2012-12-03,2012-12-09,53,53,0,2,5,0,0,7,0,0,7,7,14,,Regional Outbreak
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,50,2012-12-10,2012-12-16,52,52,0,1,6,0,0,7,0,0,9,9,16,,Regional Outbreak
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,51,2012-12-17,2012-12-23,51,51,0,1,8,0,0,9,0,0,8,8,17,,Regional Outbreak
Cambodia,Western Pacific Region of WHO,South-East Asia,2012,52,2012-12-24,2012-12-30,49,49,0,0,4,0,0,4,0,0,7,7,11,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,1,2008-12-29,2009-01-04,,1175,175,,13,,0,189,6,36,2,44,233,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,2,2009-01-05,2009-01-11,,1305,215,,31,,1,247,8,53,0,61,308,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,3,2009-01-12,2009-01-18,,1231,271,,35,,4,310,10,27,1,38,348,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,4,2009-01-19,2009-01-25,,1063,224,,36,,2,262,5,23,1,29,291,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,5,2009-01-26,2009-02-01,,455,180,,40,,0,220,6,18,0,24,244,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,6,2009-02-02,2009-02-08,,957,262,,48,,1,311,7,28,2,37,348,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,7,2009-02-09,2009-02-15,,1120,342,,101,,2,445,9,19,0,28,473,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,8,2009-02-16,2009-02-22,,1086,355,,68,,5,428,11,33,0,44,472,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,9,2009-02-23,2009-03-01,,1091,258,,86,,6,350,13,46,17,76,426,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,10,2009-03-02,2009-03-08,,1091,247,,80,,0,327,13,49,17,79,406,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,11,2009-03-09,2009-03-15,,1045,171,,47,,4,222,4,103,8,115,337,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,12,2009-03-16,2009-03-22,,1085,117,,50,,3,170,11,103,10,124,294,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,13,2009-03-23,2009-03-29,,658,64,,33,,5,102,4,66,0,70,172,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,14,2009-03-30,2009-04-05,,956,62,,39,,3,104,6,92,11,109,213,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,15,2009-04-06,2009-04-12,,715,49,,25,,0,74,7,74,3,84,158,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,16,2009-04-13,2009-04-19,,866,48,,16,,0,64,4,98,18,120,184,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,17,2009-04-20,2009-04-26,,755,27,,22,,1,50,7,82,4,93,143,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,18,2009-04-27,2009-05-03,,714,31,1,23,,2,57,3,105,46,154,211,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,19,2009-05-04,2009-05-10,,861,28,,29,,4,61,6,83,16,105,166,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,20,2009-05-11,2009-05-17,,774,15,2,41,,0,58,9,59,33,101,159,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,21,2009-05-18,2009-05-24,,525,17,4,41,,1,63,1,57,43,101,164,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,22,2009-05-25,2009-05-31,,59,8,16,38,,4,66,1,14,1,16,82,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,23,2009-06-01,2009-06-07,,,6,15,46,,7,74,0,5,0,5,79,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,24,2009-06-08,2009-06-14,,,7,29,60,,4,100,1,11,0,12,112,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2009,25,2009-06-15,2009-06-21,2957,2696,50,220,99,0,16,385,6,44,42,92,477,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,26,2009-06-22,2009-06-28,3236,2900,68,378,235,0,34,715,6,26,28,60,775,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,27,2009-06-29,2009-07-05,3126,2722,102,258,283,0,51,694,10,19,23,52,746,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,28,2009-07-06,2009-07-12,3393,2968,123,317,433,0,63,936,3,12,44,59,995,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,29,2009-07-13,2009-07-19,3270,2960,144,562,605,0,121,1432,2,28,34,64,1496,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,30,2009-07-20,2009-07-26,3724,3355,188,901,1027,0,221,2337,10,23,40,73,2410,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,31,2009-07-27,2009-08-02,3939,3473,188,1391,1253,0,292,3124,9,16,45,70,3194,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,32,2009-08-03,2009-08-09,4257,3391,72,25,417,0,395,909,2,0,57,59,968,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,33,2009-08-10,2009-08-16,3579,2530,168,1496,1138,0,333,3135,11,19,35,65,3200,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,34,2009-08-17,2009-08-23,5060,3478,173,2124,1369,0,430,4096,14,6,58,78,4174,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,35,2009-08-24,2009-08-30,7025,6492,263,2631,1741,0,700,5335,10,15,65,90,5425,,Widespread Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,36,2009-08-31,2009-09-06,7649,6065,268,2710,1585,0,770,5333,20,15,73,108,5441,,Widespread Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,37,2009-09-07,2009-09-13,11957,10945,289,4142,1766,0,1083,7280,20,18,151,189,7469,,Widespread Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,38,2009-09-14,2009-09-20,9985,8115,172,4242,989,0,807,6210,11,8,84,103,6313,,Widespread Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,39,2009-09-21,2009-09-27,8145,6680,118,5383,680,0,622,6803,8,5,61,74,6877,,Widespread Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,40,2009-09-28,2009-10-04,5939,5142,53,2027,386,0,396,2862,10,3,64,77,2939,,Widespread Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,41,2009-10-05,2009-10-11,4785,4086,43,1097,218,0,289,1647,13,0,42,55,1702,,Widespread Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,42,2009-10-12,2009-10-18,8108,6738,40,1901,260,0,315,2516,11,3,57,71,2587,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,43,2009-10-19,2009-10-25,8542,7112,22,2271,201,0,325,2819,12,0,59,71,2890,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,44,2009-10-26,2009-11-01,8986,7614,48,3028,147,0,364,3587,5,0,62,67,3654,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,45,2009-11-02,2009-11-08,10732,10158,27,4394,200,0,413,5035,1,1,47,49,5084,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,46,2009-11-09,2009-11-15,6831,6340,24,2896,73,0,221,3214,0,0,28,28,3242,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,47,2009-11-16,2009-11-22,10196,10066,27,5087,136,0,353,5603,3,0,41,44,5647,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,48,2009-11-23,2009-11-29,7643,7006,13,3808,76,0,250,4147,1,0,31,32,4179,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,49,2009-11-30,2009-12-06,7102,6338,13,3007,64,0,191,3275,1,0,49,50,3325,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,50,2009-12-07,2009-12-13,9250,9006,22,3511,112,0,275,3920,0,2,136,138,4058,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,51,2009-12-14,2009-12-20,8587,8412,9,2812,97,0,239,3157,1,0,174,175,3332,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,52,2009-12-21,2009-12-27,8209,8149,10,2268,78,0,164,2520,6,19,343,368,2888,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2009,53,2009-12-28,2010-01-03,7320,7250,10,1678,67,0,184,1939,8,40,443,491,2430,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,1,2010-01-04,2010-01-10,7412,7341,10,1218,62,0,145,1435,14,78,652,744,2179,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,2,2010-01-11,2010-01-17,7294,7155,9,927,47,0,143,1126,14,77,996,1087,2213,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,3,2010-01-18,2010-01-24,7427,7169,9,638,53,0,105,805,7,33,1383,1423,2228,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,4,2010-01-25,2010-01-31,6640,6436,10,459,24,0,78,571,4,54,1398,1456,2027,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,5,2010-02-01,2010-02-07,6403,6325,6,299,32,0,61,398,34,124,1257,1415,1813,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,6,2010-02-08,2010-02-14,4839,4747,6,180,18,0,56,260,28,125,940,1093,1353,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,7,2010-02-15,2010-02-21,3383,3338,3,71,12,0,36,122,10,46,621,677,799,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,8,2010-02-22,2010-02-28,5539,5465,5,102,25,0,57,189,30,127,872,1029,1218,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,9,2010-03-01,2010-03-07,5681,5630,3,189,20,0,61,273,36,110,914,1060,1333,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,10,2010-03-08,2010-03-14,5893,5699,5,209,23,0,60,297,28,148,1141,1317,1614,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,11,2010-03-15,2010-03-21,6332,6216,6,159,14,0,70,249,28,244,1224,1496,1745,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,12,2010-03-22,2010-03-28,5859,5618,3,153,13,0,44,213,34,226,1075,1335,1548,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,13,2010-03-29,2010-04-04,5659,5490,4,97,18,0,25,144,37,241,966,1244,1388,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,14,2010-04-05,2010-04-11,5007,4642,5,51,14,0,21,91,18,81,653,752,843,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,15,2010-04-12,2010-04-18,3802,3392,1,47,9,0,16,73,22,81,459,562,635,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,16,2010-04-19,2010-04-25,5401,4924,1,40,13,0,21,75,33,87,521,641,716,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,17,2010-04-26,2010-05-02,4637,4101,2,36,6,0,14,58,23,125,396,544,602,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,18,2010-05-03,2010-05-09,4587,4354,8,40,6,0,7,61,38,113,317,468,529,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,19,2010-05-10,2010-05-16,4712,4250,9,51,13,0,17,90,23,73,248,344,434,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,20,2010-05-17,2010-05-23,4477,3979,4,27,10,0,22,63,246,55,4,305,368,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,21,2010-05-24,2010-05-30,4407,3951,7,28,4,0,19,58,28,60,168,256,314,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,22,2010-05-31,2010-06-06,4146,3674,6,22,2,1,17,48,17,32,128,177,225,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,23,2010-06-07,2010-06-13,4124,3654,7,31,4,0,30,72,11,34,121,166,238,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,24,2010-06-14,2010-06-20,3054,2741,0,15,4,0,11,30,14,11,63,88,118,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,25,2010-06-21,2010-06-27,3948,3607,1,24,8,0,24,57,25,16,87,128,185,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,26,2010-06-28,2010-07-04,3773,3311,2,32,20,0,33,87,12,15,88,115,202,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,27,2010-07-05,2010-07-11,4033,3683,1,55,44,0,24,124,28,12,98,138,262,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,28,2010-07-12,2010-07-18,4204,3883,1,66,84,0,33,184,29,20,101,150,334,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,29,2010-07-19,2010-07-25,4351,4122,1,77,151,0,45,274,40,17,101,158,432,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,30,2010-07-26,2010-08-01,4218,3817,1,60,164,0,63,288,22,6,97,125,413,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,31,2010-08-02,2010-08-08,4506,4076,1,92,293,0,119,505,26,10,74,110,615,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,32,2010-08-09,2010-08-15,4222,3595,0,110,446,0,115,671,32,3,70,105,776,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,33,2010-08-16,2010-08-22,4257,3636,1,69,494,0,119,683,25,4,70,99,782,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,34,2010-08-23,2010-08-29,4205,3723,2,72,678,0,187,939,24,4,51,79,1018,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,35,2010-08-30,2010-09-05,4185,3700,0,59,887,0,182,1128,18,4,61,83,1211,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,36,2010-09-06,2010-09-12,4326,3739,0,42,1081,0,249,1372,11,3,55,69,1441,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,37,2010-09-13,2010-09-19,4412,3697,3,25,1176,0,208,1412,6,6,49,61,1473,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,38,2010-09-20,2010-09-26,3652,3202,2,29,952,0,154,1137,13,1,46,60,1197,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,39,2010-09-27,2010-10-03,3322,2912,0,16,875,0,101,992,10,7,36,53,1045,,Regional Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,40,2010-10-04,2010-10-10,2956,2655,1,25,739,0,79,844,11,5,30,46,890,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,41,2010-10-11,2010-10-17,3767,2999,1,12,557,0,70,640,4,3,38,45,685,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,42,2010-10-18,2010-10-24,3826,2808,4,22,380,0,44,450,7,4,47,58,508,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,43,2010-10-25,2010-10-31,4040,3510,3,43,353,0,51,450,5,6,37,48,498,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,44,2010-11-01,2010-11-07,4276,3345,1,8,267,0,68,344,7,7,42,56,400,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,45,2010-11-08,2010-11-14,4349,3337,5,5,273,0,50,333,11,6,39,56,389,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,46,2010-11-15,2010-11-21,3761,2450,3,13,162,1,13,192,6,1,46,53,245,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,47,2010-11-22,2010-11-28,4433,3094,6,21,257,0,42,326,4,10,57,71,397,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,48,2010-11-29,2010-12-05,4447,2889,0,25,292,0,21,338,6,5,51,62,400,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,49,2010-12-06,2010-12-12,4357,2752,0,22,285,0,49,356,2,9,28,39,395,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,50,2010-12-13,2010-12-19,4368,2889,0,42,242,0,17,301,3,6,49,58,359,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,51,2010-12-20,2010-12-26,5106,4102,0,127,357,0,58,542,6,9,45,60,602,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2010,52,2010-12-27,2011-01-02,4367,2970,0,203,225,0,35,463,1,14,54,69,532,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2011,1,2011-01-03,2011-01-09,4567,3100,0,455,203,0,81,739,1,11,57,69,808,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2011,2,2011-01-10,2011-01-16,5032,3392,0,859,156,0,80,1095,5,14,65,84,1179,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2011,3,2011-01-17,2011-01-23,5681,4753,0,1399,177,0,85,1661,3,7,68,78,1739,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2011,4,2011-01-24,2011-01-30,5420,4231,0,1653,88,0,90,1831,5,27,71,103,1934,,Widespread Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2011,5,2011-01-31,2011-02-06,2340,1781,0,1261,68,0,44,1373,6,28,53,87,1460,,Widespread Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2011,6,2011-02-07,2011-02-13,3659,2536,0,1308,53,0,44,1405,10,29,103,142,1547,,Widespread Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2011,7,2011-02-14,2011-02-20,4891,3472,0,1198,48,0,36,1282,19,32,155,206,1488,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2011,8,2011-02-21,2011-02-27,5303,3668,0,796,36,0,36,868,22,21,178,221,1089,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2011,9,2011-02-28,2011-03-06,5522,4492,0,604,26,0,22,652,41,41,214,296,948,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2011,10,2011-03-07,2011-03-13,5304,4017,0,386,23,0,27,436,18,43,216,277,713,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2011,11,2011-03-14,2011-03-20,5281,3953,0,182,13,0,14,209,34,45,260,339,548,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2011,12,2011-03-21,2011-03-27,4954,3770,0,77,9,0,16,102,28,47,247,322,424,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2011,13,2011-03-28,2011-04-03,4474,3198,0,48,8,0,11,67,25,36,249,310,377,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2011,14,2011-04-04,2011-04-10,3387,2438,0,15,1,0,6,22,14,63,202,279,301,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2011,15,2011-04-11,2011-04-17,3506,2523,0,16,0,0,4,20,19,46,192,257,277,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2011,16,2011-04-18,2011-04-24,3521,2903,0,11,6,0,10,27,18,73,158,249,276,,Local Outbreak
China,Western Pacific Region of WHO,Eastern Asia,2011,17,2011-04-25,2011-05-01,3198,2233,0,8,1,0,17,26,7,28,116,151,177,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2011,18,2011-05-02,2011-05-08,2837,2040,0,1,2,0,5,8,6,31,96,133,141,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2011,19,2011-05-09,2011-05-15,2990,2168,0,1,2,0,3,6,12,28,110,150,156,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2011,20,2011-05-16,2011-05-22,3200,2656,0,1,1,0,7,9,12,29,95,136,145,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2011,21,2011-05-23,2011-05-29,2969,2371,0,0,4,0,3,7,10,20,77,107,114,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2011,22,2011-05-30,2011-06-05,2571,1855,0,0,1,0,4,5,16,9,51,76,81,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2011,23,2011-06-06,2011-06-12,2530,1763,0,3,6,0,4,13,8,5,34,47,60,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2011,24,2011-06-13,2011-06-19,2560,1911,0,3,1,0,5,9,15,9,31,55,64,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2011,25,2011-06-20,2011-06-26,2570,1804,0,0,0,0,2,2,6,5,26,37,39,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2011,26,2011-06-27,2011-07-03,2365,1629,0,0,4,0,4,8,9,9,27,45,53,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2011,27,2011-07-04,2011-07-10,2471,1712,0,5,4,0,1,10,17,7,23,47,57,,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2011,28,2011-07-11,2011-07-17,2645,2231,0,5,12,0,4,21,12,9,29,50,71,,Sporadic
